Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1366.12 100.138999 0.0000000000000000 0.000000 250.451875 -1156034.189418 30.133163 124.632276 -19.890291 1429.392495 -6.157 -6.157 0.000000 3.323216 0.000 0 0.000
43901.00 1365.92 100.138999 0.0000000000000000 0.000000 250.451875 -1156335.530697 30.135093 124.638816 -19.897337 1429.324782 -6.162 -6.162 0.000000 3.323003 0.000 0 0.000
43801.00 1365.72 100.138999 0.0000000000000000 0.000000 250.451875 -1156636.891291 30.137026 124.645356 -19.904388 1429.257224 -6.167 -6.167 0.000000 3.322790 0.000 0 0.000
43701.00 1365.51 100.138999 0.0000000000000000 0.000000 250.451875 -1156938.271224 30.138961 124.651897 -19.911444 1429.189823 -6.172 -6.172 0.000000 3.322576 0.000 0 0.000
43601.00 1365.31 100.138999 0.0000000000000000 0.000000 250.451875 -1157239.670516 30.140898 124.658437 -19.918505 1429.122578 -6.176 -6.176 0.000000 3.322363 0.000 0 0.000
43501.00 1365.11 100.138999 0.0000000000000000 0.000000 250.451875 -1157541.089193 30.142838 124.664979 -19.925571 1429.055492 -6.181 -6.181 0.000000 3.322149 0.000 0 0.000
43401.00 1364.90 100.138999 0.0000000000000000 0.000000 250.451875 -1157842.527275 30.144779 124.671520 -19.932642 1428.988566 -6.186 -6.186 0.000000 3.321935 0.000 0 0.000
43301.00 1364.70 100.138999 0.0000000000000000 0.000000 250.451875 -1158143.984788 30.146724 124.678062 -19.939718 1428.921801 -6.191 -6.191 0.000000 3.321721 0.000 0 0.000
43201.00 1364.50 100.138999 0.0000000000000000 0.000000 250.451875 -1158445.461753 30.148670 124.684604 -19.946800 1428.855199 -6.196 -6.196 0.000000 3.321506 0.000 0 0.000
43101.00 1364.30 100.138999 0.0000000000000000 0.000000 250.451875 -1158746.958195 30.150619 124.691147 -19.953886 1428.788761 -6.200 -6.200 0.000000 3.321292 0.000 0 0.000
43001.00 1364.09 100.138999 0.0000000000000000 0.000000 250.451875 -1159048.474137 30.152570 124.697690 -19.960978 1428.722488 -6.205 -6.205 0.000000 3.321077 0.000 0 0.000
42901.00 1363.89 100.138999 0.0000000000000000 0.000000 250.451875 -1159350.009603 30.154524 124.704234 -19.968076 1428.656383 -6.210 -6.210 0.000000 3.320862 0.000 0 0.000
42801.00 1363.69 100.138999 0.0000000000000000 0.000000 250.451875 -1159651.564616 30.156480 124.710778 -19.975179 1428.590446 -6.215 -6.215 0.000000 3.320646 0.000 0 0.000
42701.00 1363.48 100.138999 0.0000000000000000 0.000000 250.451875 -1159953.139201 30.158438 124.717323 -19.982287 1428.524679 -6.220 -6.220 0.000000 3.320431 0.000 0 0.000
42601.00 1363.28 100.138999 0.0000000000000000 0.000000 250.451875 -1160254.733382 30.160399 124.723868 -19.989401 1428.459083 -6.225 -6.225 0.000000 3.320215 0.000 0 0.000
42501.00 1363.08 100.138999 0.0000000000000000 0.000000 250.451875 -1160556.347184 30.162362 124.730414 -19.996520 1428.393660 -6.230 -6.230 0.000000 3.319999 0.000 0 0.000
42401.00 1362.87 100.138999 0.0000000000000000 0.000000 250.451875 -1160857.980631 30.164328 124.736961 -20.003645 1428.328412 -6.235 -6.235 0.000000 3.319782 0.000 0 0.000
42301.00 1362.67 100.138999 0.0000000000000000 0.000000 250.451875 -1161159.633748 30.166296 124.743508 -20.010775 1428.263339 -6.240 -6.240 0.000000 3.319566 0.000 0 0.000
42201.00 1362.47 100.138999 0.0000000000000000 0.000000 250.451875 -1161461.306559 30.168267 124.750056 -20.017912 1428.198444 -6.245 -6.245 0.000000 3.319349 0.000 0 0.000
42101.00 1362.26 100.138999 0.0000000000000000 0.000000 250.451875 -1161762.999091 30.170240 124.756604 -20.025054 1428.133729 -6.249 -6.249 0.000000 3.319132 0.000 0 0.000
42001.00 1362.06 100.138999 0.0000000000000000 0.000000 250.451875 -1162064.711367 30.172216 124.763153 -20.032202 1428.069194 -6.254 -6.254 0.000000 3.318914 0.000 0 0.000
41901.00 1361.86 100.138999 0.0000000000000000 0.000000 250.451875 -1162366.443414 30.174194 124.769703 -20.039355 1428.004841 -6.259 -6.259 0.000000 3.318697 0.000 0 0.000
41801.00 1361.65 100.138999 0.0000000000000000 0.000000 250.451875 -1162668.195258 30.176175 124.776254 -20.046515 1427.940673 -6.264 -6.264 0.000000 3.318479 0.000 0 0.000
41701.00 1361.45 100.138999 0.0000000000000000 0.000000 250.451875 -1162969.966924 30.178159 124.782806 -20.053681 1427.876691 -6.269 -6.269 0.000000 3.318261 0.000 0 0.000
41601.00 1361.24 100.138999 0.0000000000000000 0.000000 250.451875 -1163271.758438 30.180145 124.789358 -20.060852 1427.812896 -6.275 -6.275 0.000000 3.318042 0.000 0 0.000
41501.00 1361.04 100.138999 0.0000000000000000 0.000000 250.451875 -1163573.569826 30.182133 124.795911 -20.068030 1427.749291 -6.280 -6.280 0.000000 3.317824 0.000 0 0.000
41401.00 1360.84 100.138999 0.0000000000000000 0.000000 250.451875 -1163875.401116 30.184125 124.802465 -20.075214 1427.685876 -6.285 -6.285 0.000000 3.317605 0.000 0 0.000
41301.00 1360.63 100.138999 0.0000000000000000 0.000000 250.451875 -1164177.252333 30.186119 124.809020 -20.082404 1427.622655 -6.290 -6.290 0.000000 3.317386 0.000 0 0.000
41201.00 1360.43 100.138999 0.0000000000000000 0.000000 250.451875 -1164479.123504 30.188116 124.815576 -20.089601 1427.559628 -6.295 -6.295 0.000000 3.317166 0.000 0 0.000
41101.00 1360.23 100.138999 0.0000000000000000 0.000000 250.451875 -1164781.014656 30.190115 124.822133 -20.096804 1427.496798 -6.300 -6.300 0.000000 3.316947 0.000 0 0.000
41001.00 1360.02 100.138999 0.0000000000000000 0.000000 250.451875 -1165082.925817 30.192117 124.828691 -20.104013 1427.434166 -6.305 -6.305 0.000000 3.316727 0.000 0 0.000
40901.00 1359.82 100.138999 0.0000000000000000 0.000000 250.451875 -1165384.857014 30.194122 124.835249 -20.111229 1427.371735 -6.310 -6.310 0.000000 3.316506 0.000 0 0.000
40801.00 1359.61 100.138999 0.0000000000000000 0.000000 250.451875 -1165686.808275 30.196130 124.841809 -20.118451 1427.309506 -6.315 -6.315 0.000000 3.316286 0.000 0 0.000
40701.00 1359.41 100.138999 0.0000000000000000 0.000000 250.451875 -1165988.779627 30.198141 124.848370 -20.125680 1427.247481 -6.320 -6.320 0.000000 3.316065 0.000 0 0.000
40601.00 1359.21 100.138999 0.0000000000000000 0.000000 250.451875 -1166290.771099 30.200154 124.854932 -20.132915 1427.185663 -6.326 -6.326 0.000000 3.315844 0.000 0 0.000
40501.00 1359.00 100.138999 0.0000000000000000 0.000000 250.451875 -1166592.782719 30.202170 124.861496 -20.140157 1427.124052 -6.331 -6.331 0.000000 3.315623 0.000 0 0.000
40401.00 1358.80 100.138999 0.0000000000000000 0.000000 250.451875 -1166894.814515 30.204189 124.868060 -20.147406 1427.062652 -6.336 -6.336 0.000000 3.315401 0.000 0 0.000
40301.00 1358.59 100.138999 0.0000000000000000 0.000000 250.451875 -1167196.866516 30.206211 124.874626 -20.154662 1427.001465 -6.341 -6.341 0.000000 3.315179 0.000 0 0.000
40201.00 1358.39 100.138999 0.0000000000000000 0.000000 250.451875 -1167498.938751 30.208236 124.881193 -20.161925 1426.940492 -6.347 -6.347 0.000000 3.314957 0.000 0 0.000
40101.00 1358.18 100.138999 0.0000000000000000 0.000000 250.451875 -1167801.031250 30.210264 124.887761 -20.169195 1426.879735 -6.352 -6.352 0.000000 3.314734 0.000 0 0.000
