Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1521.36 100.138999 0.0000000000000000 0.000000 262.016059 -1136191.283495 30.386621 125.722681 -19.945598 1502.243927 -5.252 -5.252 0.000000 3.295496 0.000 0 0.000
43901.00 1521.12 100.138999 0.0000000000000000 0.000000 262.016059 -1136495.159582 30.388597 125.730159 -19.952887 1502.171222 -5.257 -5.257 0.000000 3.295282 0.000 0 0.000
43801.00 1520.89 100.138999 0.0000000000000000 0.000000 262.016059 -1136799.055443 30.390576 125.737637 -19.960183 1502.098735 -5.262 -5.262 0.000000 3.295068 0.000 0 0.000
43701.00 1520.65 100.138999 0.0000000000000000 0.000000 262.016059 -1137102.971106 30.392558 125.745117 -19.967486 1502.026469 -5.267 -5.267 0.000000 3.294853 0.000 0 0.000
43601.00 1520.41 100.138999 0.0000000000000000 0.000000 262.016059 -1137406.906604 30.394543 125.752598 -19.974796 1501.954425 -5.273 -5.273 0.000000 3.294637 0.000 0 0.000
43501.00 1520.17 100.138999 0.0000000000000000 0.000000 262.016059 -1137710.861967 30.396531 125.760081 -19.982114 1501.882606 -5.278 -5.278 0.000000 3.294422 0.000 0 0.000
43401.00 1519.94 100.138999 0.0000000000000000 0.000000 262.016059 -1138014.837226 30.398522 125.767564 -19.989438 1501.811014 -5.283 -5.283 0.000000 3.294206 0.000 0 0.000
43301.00 1519.70 100.138999 0.0000000000000000 0.000000 262.016059 -1138318.832413 30.400516 125.775050 -19.996769 1501.739651 -5.288 -5.288 0.000000 3.293990 0.000 0 0.000
43201.00 1519.46 100.138999 0.0000000000000000 0.000000 262.016059 -1138622.847558 30.402514 125.782537 -20.004108 1501.668519 -5.293 -5.293 0.000000 3.293774 0.000 0 0.000
43101.00 1519.22 100.138999 0.0000000000000000 0.000000 262.016059 -1138926.882695 30.404514 125.790025 -20.011455 1501.597621 -5.298 -5.298 0.000000 3.293557 0.000 0 0.000
43001.00 1518.99 100.138999 0.0000000000000000 0.000000 262.016059 -1139230.937855 30.406518 125.797515 -20.018808 1501.526958 -5.303 -5.303 0.000000 3.293340 0.000 0 0.000
42901.00 1518.75 100.138999 0.0000000000000000 0.000000 262.016059 -1139535.013070 30.408525 125.805006 -20.026169 1501.456534 -5.308 -5.308 0.000000 3.293122 0.000 0 0.000
42801.00 1518.51 100.138999 0.0000000000000000 0.000000 262.016059 -1139839.108374 30.410536 125.812499 -20.033538 1501.386350 -5.313 -5.313 0.000000 3.292905 0.000 0 0.000
42701.00 1518.27 100.138999 0.0000000000000000 0.000000 262.016059 -1140143.223799 30.412550 125.819994 -20.040915 1501.316408 -5.319 -5.319 0.000000 3.292687 0.000 0 0.000
42601.00 1518.04 100.138999 0.0000000000000000 0.000000 262.016059 -1140447.359378 30.414567 125.827491 -20.048299 1501.246712 -5.324 -5.324 0.000000 3.292468 0.000 0 0.000
42501.00 1517.80 100.138999 0.0000000000000000 0.000000 262.016059 -1140751.515146 30.416587 125.834989 -20.055691 1501.177264 -5.329 -5.329 0.000000 3.292250 0.000 0 0.000
42401.00 1517.56 100.138999 0.0000000000000000 0.000000 262.016059 -1141055.691135 30.418611 125.842489 -20.063091 1501.108065 -5.334 -5.334 0.000000 3.292031 0.000 0 0.000
42301.00 1517.32 100.138999 0.0000000000000000 0.000000 262.016059 -1141359.887380 30.420638 125.849991 -20.070498 1501.039119 -5.340 -5.340 0.000000 3.291811 0.000 0 0.000
42201.00 1517.08 100.138999 0.0000000000000000 0.000000 262.016059 -1141664.103914 30.422669 125.857494 -20.077914 1500.970429 -5.345 -5.345 0.000000 3.291591 0.000 0 0.000
42101.00 1516.85 100.138999 0.0000000000000000 0.000000 262.016059 -1141968.340774 30.424703 125.865000 -20.085338 1500.901997 -5.350 -5.350 0.000000 3.291371 0.000 0 0.000
42001.00 1516.61 100.138999 0.0000000000000000 0.000000 262.016059 -1142272.597993 30.426741 125.872508 -20.092771 1500.833825 -5.355 -5.355 0.000000 3.291151 0.000 0 0.000
41901.00 1516.37 100.138999 0.0000000000000000 0.000000 262.016059 -1142576.875608 30.428782 125.880017 -20.100211 1500.765916 -5.361 -5.361 0.000000 3.290930 0.000 0 0.000
41801.00 1516.13 100.138999 0.0000000000000000 0.000000 262.016059 -1142881.173652 30.430827 125.887529 -20.107660 1500.698273 -5.366 -5.366 0.000000 3.290709 0.000 0 0.000
41701.00 1515.89 100.138999 0.0000000000000000 0.000000 262.016059 -1143185.492163 30.432876 125.895043 -20.115118 1500.630899 -5.372 -5.372 0.000000 3.290488 0.000 0 0.000
41601.00 1515.65 100.138999 0.0000000000000000 0.000000 262.016059 -1143489.831177 30.434928 125.902559 -20.122584 1500.563796 -5.377 -5.377 0.000000 3.290266 0.000 0 0.000
41501.00 1515.42 100.138999 0.0000000000000000 0.000000 262.016059 -1143794.190729 30.436983 125.910077 -20.130058 1500.496968 -5.382 -5.382 0.000000 3.290043 0.000 0 0.000
41401.00 1515.18 100.138999 0.0000000000000000 0.000000 262.016059 -1144098.570857 30.439043 125.917598 -20.137542 1500.430417 -5.388 -5.388 0.000000 3.289821 0.000 0 0.000
41301.00 1514.94 100.138999 0.0000000000000000 0.000000 262.016059 -1144402.971598 30.441106 125.925120 -20.145034 1500.364147 -5.393 -5.393 0.000000 3.289598 0.000 0 0.000
41201.00 1514.70 100.138999 0.0000000000000000 0.000000 262.016059 -1144707.392990 30.443173 125.932645 -20.152535 1500.298159 -5.399 -5.399 0.000000 3.289375 0.000 0 0.000
41101.00 1514.46 100.138999 0.0000000000000000 0.000000 262.016059 -1145011.835069 30.445244 125.940173 -20.160045 1500.232459 -5.404 -5.404 0.000000 3.289151 0.000 0 0.000
41001.00 1514.22 100.138999 0.0000000000000000 0.000000 262.016059 -1145316.297875 30.447318 125.947703 -20.167565 1500.167047 -5.410 -5.410 0.000000 3.288927 0.000 0 0.000
40901.00 1513.98 100.138999 0.0000000000000000 0.000000 262.016059 -1145620.781446 30.449397 125.955236 -20.175093 1500.101928 -5.415 -5.415 0.000000 3.288702 0.000 0 0.000
40801.00 1513.74 100.138999 0.0000000000000000 0.000000 262.016059 -1145925.285821 30.451479 125.962771 -20.182631 1500.037105 -5.421 -5.421 0.000000 3.288477 0.000 0 0.000
40701.00 1513.50 100.138999 0.0000000000000000 0.000000 262.016059 -1146229.811038 30.453565 125.970309 -20.190179 1499.972582 -5.426 -5.426 0.000000 3.288252 0.000 0 0.000
40601.00 1513.26 100.138999 0.0000000000000000 0.000000 262.016059 -1146534.357138 30.455655 125.977849 -20.197735 1499.908360 -5.432 -5.432 0.000000 3.288026 0.000 0 0.000
40501.00 1513.02 100.138999 0.0000000000000000 0.000000 262.016059 -1146838.924161 30.457750 125.985392 -20.205302 1499.844444 -5.437 -5.437 0.000000 3.287800 0.000 0 0.000
40401.00 1512.78 100.138999 0.0000000000000000 0.000000 262.016059 -1147143.512147 30.459848 125.992938 -20.212878 1499.780838 -5.443 -5.443 0.000000 3.287574 0.000 0 0.000
40301.00 1512.54 100.138999 0.0000000000000000 0.000000 262.016059 -1147448.121136 30.461950 126.000487 -20.220464 1499.717544 -5.448 -5.448 0.000000 3.287347 0.000 0 0.000
40201.00 1512.30 100.138999 0.0000000000000000 0.000000 262.016059 -1147752.751170 30.464057 126.008039 -20.228060 1499.654567 -5.454 -5.454 0.000000 3.287120 0.000 0 0.000
40101.00 1512.06 100.138999 0.0000000000000000 0.000000 262.016059 -1148057.402291 30.466168 126.015594 -20.235667 1499.591909 -5.460 -5.460 0.000000 3.286892 0.000 0 0.000
40001.00 1511.82 100.138999 0.0000000000000000 0.000000 262.016059 -1148362.074540 30.468283 126.023152 -20.243283 1499.529575 -5.465 -5.465 0.000000 3.286664 0.000 0 0.000
39901.00 1511.58 100.138999 0.0000000000000000 0.000000 262.016059 -1148666.767960 30.470402 126.030713 -20.250910 1499.467568 -5.471 -5.471 0.000000 3.286435 0.000 0 0.000
39801.00 1511.34 100.138999 0.0000000000000000 0.000000 262.016059 -1148971.482593 30.472525 126.038277 -20.258547 1499.405893 -5.477 -5.477 0.000000 3.286206 0.000 0 0.000
39701.00 1511.10 100.138999 0.0000000000000000 0.000000 262.016059 -1149276.218483 30.474653 126.045845 -20.266194 1499.344552 -5.483 -5.483 0.000000 3.285977 0.000 0 0.000
39601.00 1510.86 100.138999 0.0000000000000000 0.000000 262.016059 -1149580.975673 30.476786 126.053416 -20.273853 1499.283550 -5.488 -5.488 0.000000 3.285747 0.000 0 0.000
39501.00 1510.62 100.138999 0.0000000000000000 0.000000 262.016059 -1149885.754207 30.478922 126.060990 -20.281522 1499.222890 -5.494 -5.494 0.000000 3.285516 0.000 0 0.000
39401.00 1510.38 100.138999 0.0000000000000000 0.000000 262.016059 -1150190.554131 30.481063 126.068568 -20.289202 1499.162578 -5.500 -5.500 0.000000 3.285286 0.000 0 0.000
39301.00 1510.14 100.138999 0.0000000000000000 0.000000 262.016059 -1150495.375489 30.483209 126.076149 -20.296893 1499.102617 -5.506 -5.506 0.000000 3.285054 0.000 0 0.000
39201.00 1509.90 100.138999 0.0000000000000000 0.000000 262.016059 -1150800.218326 30.485359 126.083734 -20.304595 1499.043011 -5.511 -5.511 0.000000 3.284823 0.000 0 0.000
39101.00 1509.66 100.138999 0.0000000000000000 0.000000 262.016059 -1151105.082688 30.487514 126.091323 -20.312308 1498.983764 -5.517 -5.517 0.000000 3.284591 0.000 0 0.000
39001.00 1509.42 100.138999 0.0000000000000000 0.000000 262.016059 -1151409.968622 30.489674 126.098915 -20.320033 1498.924882 -5.523 -5.523 0.000000 3.284358 0.000 0 0.000
38901.00 1509.17 100.138999 0.0000000000000000 0.000000 262.016059 -1151714.876175 30.491838 126.106511 -20.327769 1498.866368 -5.529 -5.529 0.000000 3.284125 0.000 0 0.000
38801.00 1508.93 100.138999 0.0000000000000000 0.000000 262.016059 -1152019.805395 30.494007 126.114111 -20.335517 1498.808226 -5.535 -5.535 0.000000 3.283891 0.000 0 0.000
38701.00 1508.69 100.138999 0.0000000000000000 0.000000 262.016059 -1152324.756328 30.496181 126.121715 -20.343277 1498.750462 -5.541 -5.541 0.000000 3.283657 0.000 0 0.000
38601.00 1508.45 100.138999 0.0000000000000000 0.000000 262.016059 -1152629.729023 30.498359 126.129323 -20.351049 1498.693081 -5.547 -5.547 0.000000 3.283422 0.000 0 0.000
38501.00 1508.21 100.138999 0.0000000000000000 0.000000 262.016059 -1152934.723530 30.500543 126.136936 -20.358833 1498.636086 -5.553 -5.553 0.000000 3.283187 0.000 0 0.000
38401.00 1507.97 100.138999 0.0000000000000000 0.000000 262.016059 -1153239.739898 30.502732 126.144552 -20.366630 1498.579483 -5.559 -5.559 0.000000 3.282952 0.000 0 0.000
38301.00 1507.72 100.138999 0.0000000000000000 0.000000 262.016059 -1153544.778177 30.504925 126.152173 -20.374438 1498.523276 -5.565 -5.565 0.000000 3.282716 0.000 0 0.000
38201.00 1507.48 100.138999 0.0000000000000000 0.000000 262.016059 -1153849.838417 30.507124 126.159798 -20.382259 1498.467472 -5.571 -5.571 0.000000 3.282479 0.000 0 0.000
38101.00 1507.24 100.138999 0.0000000000000000 0.000000 262.016059 -1154154.920671 30.509328 126.167428 -20.390093 1498.412074 -5.577 -5.577 0.000000 3.282242 0.000 0 0.000
38001.00 1507.00 100.138999 0.0000000000000000 0.000000 262.016059 -1154460.024988 30.511537 126.175063 -20.397940 1498.357088 -5.583 -5.583 0.000000 3.282004 0.000 0 0.000
37901.00 1506.75 100.138999 0.0000000000000000 0.000000 262.016059 -1154765.151422 30.513751 126.182702 -20.405800 1498.302520 -5.589 -5.589 0.000000 3.281766 0.000 0 0.000
37801.00 1506.51 100.138999 0.0000000000000000 0.000000 262.016059 -1155070.300026 30.515971 126.190346 -20.413673 1498.248375 -5.595 -5.595 0.000000 3.281528 0.000 0 0.000
37701.00 1506.27 100.138999 0.0000000000000000 0.000000 262.016059 -1155375.470853 30.518196 126.197995 -20.421560 1498.194658 -5.602 -5.602 0.000000 3.281288 0.000 0 0.000
37601.00 1506.02 100.138999 0.0000000000000000 0.000000 262.016059 -1155680.663958 30.520426 126.205648 -20.429460 1498.141375 -5.608 -5.608 0.000000 3.281049 0.000 0 0.000
37501.00 1505.78 100.138999 0.0000000000000000 0.000000 262.016059 -1155985.879394 30.522662 126.213307 -20.437373 1498.088532 -5.614 -5.614 0.000000 3.280808 0.000 0 0.000
37401.00 1505.54 100.138999 0.0000000000000000 0.000000 262.016059 -1156291.117218 30.524904 126.220971 -20.445301 1498.036134 -5.620 -5.620 0.000000 3.280567 0.000 0 0.000
37301.00 1505.29 100.138999 0.0000000000000000 0.000000 262.016059 -1156596.377485 30.527151 126.228641 -20.453243 1497.984188 -5.627 -5.627 0.000000 3.280326 0.000 0 0.000
37201.00 1505.05 100.138999 0.0000000000000000 0.000000 262.016059 -1156901.660253 30.529404 126.236316 -20.461198 1497.932700 -5.633 -5.633 0.000000 3.280084 0.000 0 0.000
37101.00 1504.81 100.138999 0.0000000000000000 0.000000 262.016059 -1157206.965578 30.531662 126.243996 -20.469169 1497.881676 -5.639 -5.639 0.000000 3.279841 0.000 0 0.000
37001.00 1504.56 100.138999 0.0000000000000000 0.000000 262.016059 -1157512.293519 30.533927 126.251682 -20.477154 1497.831121 -5.646 -5.646 0.000000 3.279598 0.000 0 0.000
36901.00 1504.32 100.138999 0.0000000000000000 0.000000 262.016059 -1157817.644135 30.536197 126.259373 -20.485153 1497.781044 -5.652 -5.652 0.000000 3.279354 0.000 0 0.000
36801.00 1504.07 100.138999 0.0000000000000000 0.000000 262.016059 -1158123.017484 30.538474 126.267071 -20.493168 1497.731449 -5.658 -5.658 0.000000 3.279110 0.000 0 0.000
36701.00 1503.83 100.138999 0.0000000000000000 0.000000 262.016059 -1158428.413628 30.540756 126.274774 -20.501198 1497.682345 -5.665 -5.665 0.000000 3.278864 0.000 0 0.000
36601.00 1503.58 100.138999 0.0000000000000000 0.000000 262.016059 -1158733.832627 30.543045 126.282484 -20.509243 1497.633737 -5.671 -5.671 0.000000 3.278619 0.000 0 0.000
36501.00 1503.34 100.138999 0.0000000000000000 0.000000 262.016059 -1159039.274543 30.545340 126.290200 -20.517304 1497.585632 -5.678 -5.678 0.000000 3.278372 0.000 0 0.000
36401.00 1503.09 100.138999 0.0000000000000000 0.000000 262.016059 -1159344.739438 30.547641 126.297922 -20.525380 1497.538039 -5.684 -5.684 0.000000 3.278125 0.000 0 0.000
36301.00 1502.85 100.138999 0.0000000000000000 0.000000 262.016059 -1159650.227377 30.549948 126.305650 -20.533473 1497.490963 -5.691 -5.691 0.000000 3.277878 0.000 0 0.000
36201.00 1502.60 100.138999 0.0000000000000000 0.000000 262.016059 -1159955.738422 30.552262 126.313385 -20.541582 1497.444413 -5.697 -5.697 0.000000 3.277630 0.000 0 0.000
36101.00 1502.36 100.138999 0.0000000000000000 0.000000 262.016059 -1160261.272639 30.554582 126.321127 -20.549707 1497.398396 -5.704 -5.704 0.000000 3.277381 0.000 0 0.000
